"activity","subjectid","signaldomain","accelerationtype","method","measure","dimension","isjerk","ismagnitude","avg"
"walking","13","t","body","acc","std","NA",TRUE,TRUE,-0.131788528797719
"walking","13","t","body","gyro","mean","x",FALSE,FALSE,-0.0174207634701754
"walking","13","t","body","gyro","mean","x",TRUE,FALSE,-0.0966598593263158
"walking","13","t","body","gyro","mean","y",FALSE,FALSE,-0.0798472502663158
"walking","13","t","body","gyro","mean","y",TRUE,FALSE,-0.0319849271912281
"walking","13","t","body","gyro","mean","z",FALSE,FALSE,0.0784205641252632
"walking","13","t","body","gyro","mean","z",TRUE,FALSE,-0.0636693233473684
"walking","13","t","body","gyro","mean","NA",FALSE,TRUE,-0.218669558421053
"walking","13","t","body","gyro","mean","NA",TRUE,TRUE,-0.303508210175439
"walking","13","t","body","gyro","std","x",FALSE,FALSE,-0.376059914210526
"walking","13","t","body","gyro","std","x",TRUE,FALSE,-0.216812065298246
"walking","13","t","body","gyro","std","y",FALSE,FALSE,-0.290023550315789
"walking","13","t","body","gyro","std","y",TRUE,FALSE,-0.35776089977193
"walking","13","t","body","gyro","std","z",FALSE,FALSE,-0.363369948070175
"walking","13","t","body","gyro","std","z",TRUE,FALSE,-0.341765824491228
"walking","13","t","body","gyro","std","NA",FALSE,TRUE,-0.253240071964912
"walking","13","t","body","gyro","std","NA",TRUE,TRUE,-0.322118379807018
"walking","13","t","gravity","acc","mean","x",FALSE,FALSE,0.910855709298246
"walking","13","t","gravity","acc","mean","y",FALSE,FALSE,-0.283658580877193
"walking","13","t","gravity","acc","mean","z",FALSE,FALSE,-0.131299718666667
"walking","13","t","gravity","acc","mean","NA",FALSE,TRUE,-0.135643867842105
"walking","13","t","gravity","acc","std","x",FALSE,FALSE,-0.97254492245614
"walking","13","t","gravity","acc","std","y",FALSE,FALSE,-0.960899845614035
"walking","13","t","gravity","acc","std","z",FALSE,FALSE,-0.948637587719298
"walking","13","t","gravity","acc","std","NA",FALSE,TRUE,-0.292546377017544
"walking","14","f","body","acc","mean","x",FALSE,FALSE,-0.421498172542373
"walking","14","f","body","acc","mean","x",TRUE,FALSE,-0.472360616779661
"walking","14","f","body","acc","mean","y",FALSE,FALSE,-0.174601844847458
"walking","14","f","body","acc","mean","y",TRUE,FALSE,-0.376766600508475
"walking","14","f","body","acc","mean","z",FALSE,FALSE,-0.177366434042373
"walking","14","f","body","acc","mean","z",TRUE,FALSE,-0.415899179152542
"walking","14","f","body","acc","mean","NA",FALSE,TRUE,-0.373516771016949
"walking","14","f","body","acc","mean","NA",TRUE,TRUE,-0.431591453389831
"walking","14","f","body","acc","std","x",FALSE,FALSE,-0.395859985762712
"walking","14","f","body","acc","std","x",TRUE,FALSE,-0.484797709830508
"walking","14","f","body","acc","std","y",FALSE,FALSE,-0.0542709972186441
"walking","14","f","body","acc","std","y",TRUE,FALSE,-0.353526894237288
"walking","14","f","body","acc","std","z",FALSE,FALSE,0.0854892136933898
"walking","14","f","body","acc","std","z",TRUE,FALSE,-0.528889535084746
"walking","14","f","body","acc","std","NA",FALSE,TRUE,-0.457490009491525
"walking","14","f","body","acc","std","NA",TRUE,TRUE,-0.453426008983051
"walking","14","f","body","gyro","mean","x",FALSE,FALSE,-0.508595851864407
"walking","14","f","body","gyro","mean","y",FALSE,FALSE,-0.215894949525424
"walking","14","f","body","gyro","mean","z",FALSE,FALSE,-0.212925759152542
"walking","14","f","body","gyro","mean","NA",FALSE,TRUE,-0.311386449661017
"walking","14","f","body","gyro","mean","NA",TRUE,TRUE,-0.591036936101695
"walking","14","f","body","gyro","std","x",FALSE,FALSE,-0.630082075932203
"walking","14","f","body","gyro","std","y",FALSE,FALSE,0.0832950551222034
"walking","14","f","body","gyro","std","z",FALSE,FALSE,-0.180232949016949
"walking","14","f","body","gyro","std","NA",FALSE,TRUE,-0.265504551525424
"walking","14","f","body","gyro","std","NA",TRUE,TRUE,-0.65567766220339
"walking","14","t","body","acc","mean","x",FALSE,FALSE,0.271959598644068
"walking","14","t","body","acc","mean","x",TRUE,FALSE,0.0720877913452542
"walking","14","t","body","acc","mean","y",FALSE,FALSE,-0.0217785380966102
"walking","14","t","body","acc","mean","y",TRUE,FALSE,0.024116023559322
"walking","14","t","body","acc","mean","z",FALSE,FALSE,-0.106756369135593
"walking","14","t","body","acc","mean","z",TRUE,FALSE,0.0199723036949153
"walking","14","t","body","acc","mean","NA",FALSE,TRUE,-0.144404671779661
"walking","14","t","body","acc","mean","NA",TRUE,TRUE,-0.377293155084746
"walking","14","t","body","acc","std","x",FALSE,FALSE,-0.402639098135593
"walking","14","t","body","acc","std","x",TRUE,FALSE,-0.454497019661017
"walking","14","t","body","acc","std","y",FALSE,FALSE,-0.0536126686650847
"walking","14","t","body","acc","std","y",TRUE,FALSE,-0.344339569152542
"walking","14","t","body","acc","std","z",FALSE,FALSE,0.0518841040022034
"walking","14","t","body","acc","std","z",TRUE,FALSE,-0.472791088644068
"walking","14","t","body","acc","std","NA",FALSE,TRUE,-0.36380562779661
"walking","14","t","body","acc","std","NA",TRUE,TRUE,-0.439746918474576
"walking","14","t","body","gyro","mean","x",FALSE,FALSE,-0.00347655062271186
"walking","14","t","body","gyro","mean","x",TRUE,FALSE,-0.110656054802153
"walking","14","t","body","gyro","mean","y",FALSE,FALSE,-0.0829682847966102
"walking","14","t","body","gyro","mean","y",TRUE,FALSE,-0.0438969529084746
"walking","14","t","body","gyro","mean","z",FALSE,FALSE,0.0513222717627119
"walking","14","t","body","gyro","mean","z",TRUE,FALSE,-0.0388825919508475
"walking","14","t","body","gyro","mean","NA",FALSE,TRUE,-0.137208741864407
"walking","14","t","body","gyro","mean","NA",TRUE,TRUE,-0.519895046779661
"walking","14","t","body","gyro","std","x",FALSE,FALSE,-0.60038822220339
"walking","14","t","body","gyro","std","x",TRUE,FALSE,-0.571759911525424
"walking","14","t","body","gyro","std","y",FALSE,FALSE,-0.0148392604279661
"walking","14","t","body","gyro","std","y",TRUE,FALSE,-0.536737701694915
"walking","14","t","body","gyro","std","z",FALSE,FALSE,-0.12609080020339
"walking","14","t","body","gyro","std","z",TRUE,FALSE,-0.497187687966102
"walking","14","t","body","gyro","std","NA",FALSE,TRUE,-0.201401930542373
"walking","14","t","body","gyro","std","NA",TRUE,TRUE,-0.606103313898305
"walking","14","t","gravity","acc","mean","x",FALSE,FALSE,0.802973961525424
"walking","14","t","gravity","acc","mean","y",FALSE,FALSE,-0.270314822881356
"walking","14","t","gravity","acc","mean","z",FALSE,FALSE,-0.422495268474576
"walking","14","t","gravity","acc","mean","NA",FALSE,TRUE,-0.144404671779661
"walking","14","t","gravity","acc","std","x",FALSE,FALSE,-0.974816884237288
"walking","14","t","gravity","acc","std","y",FALSE,FALSE,-0.954455935762712
"walking","14","t","gravity","acc","std","z",FALSE,FALSE,-0.947516969830508
"walking","14","t","gravity","acc","std","NA",FALSE,TRUE,-0.36380562779661
"walking","15","f","body","acc","mean","x",FALSE,FALSE,-0.31744092037037
"walking","15","f","body","acc","mean","x",TRUE,FALSE,-0.39082198537037
"walking","15","f","body","acc","mean","y",FALSE,FALSE,0.111321097159074
"walking","15","f","body","acc","mean","y",TRUE,FALSE,-0.0669378062222222
"walking","15","f","body","acc","mean","z",FALSE,FALSE,-0.554942138148148
"walking","15","f","body","acc","mean","z",TRUE,FALSE,-0.648905254074074
"walking","15","f","body","acc","mean","NA",FALSE,TRUE,-0.275156242062037
"walking","15","f","body","acc","mean","NA",TRUE,TRUE,-0.289753952407407
"walking","15","f","body","acc","std","x",FALSE,FALSE,-0.332520626851852
"walking","15","f","body","acc","std","x",TRUE,FALSE,-0.411500068148148
"walking","15","f","body","acc","std","y",FALSE,FALSE,0.0805646237194445
"walking","15","f","body","acc","std","y",TRUE,FALSE,-0.0606839140548148
"walking","15","f","body","acc","std","z",FALSE,FALSE,-0.537026414814815
"walking","15","f","body","acc","std","z",TRUE,FALSE,-0.723051140740741
"walking","15","f","body","acc","std","NA",FALSE,TRUE,-0.458344792407407
"walking","15","f","body","acc","std","NA",TRUE,TRUE,-0.342411927851852
"walking","15","f","body","gyro","mean","x",FALSE,FALSE,-0.253399360296296
"walking","15","f","body","gyro","mean","y",FALSE,FALSE,-0.535422096111111
"walking","15","f","body","gyro","mean","z",FALSE,FALSE,-0.461464065555556
"walking","15","f","body","gyro","mean","NA",FALSE,TRUE,-0.489166383703704
"walking","15","f","body","gyro","mean","NA",TRUE,TRUE,-0.645075178148148
"walking","15","f","body","gyro","std","x",FALSE,FALSE,-0.357633378703704
"walking","15","f","body","gyro","std","y",FALSE,FALSE,-0.365361208555556
"walking","15","f","body","gyro","std","z",FALSE,FALSE,-0.543997593703704
"walking","15","f","body","gyro","std","NA",FALSE,TRUE,-0.481750218518519
"walking","15","f","body","gyro","std","NA",TRUE,TRUE,-0.654010147222222
"walking","15","t","body","acc","mean","x",FALSE,FALSE,0.273899207962963
"walking","15","t","body","acc","mean","x",TRUE,FALSE,0.0897770721666667
"walking","15","t","body","acc","mean","y",FALSE,FALSE,-0.0170809740090741
"walking","15","t","body","acc","mean","y",TRUE,FALSE,0.00890588563518519
"walking","15","t","body","acc","mean","z",FALSE,FALSE,-0.107621819518519
"walking","15","t","body","acc","mean","z",TRUE,FALSE,0.000658706162574074
"walking","15","t","body","acc","mean","NA",FALSE,TRUE,-0.186514650759259
"walking","15","t","body","acc","mean","NA",TRUE,TRUE,-0.320129322962963
"walking","15","t","body","acc","std","x",FALSE,FALSE,-0.327961801111111
"walking","15","t","body","acc","std","x",TRUE,FALSE,-0.373217585
"walking","15","t","body","acc","std","y",FALSE,FALSE,0.138912923691296
"walking","15","t","body","acc","std","y",TRUE,FALSE,-0.0319265467387037
"walking","15","t","body","acc","std","z",FALSE,FALSE,-0.518932634814815
"walking","15","t","body","acc","std","z",TRUE,FALSE,-0.686268420555556
"walking","15","t","body","acc","std","NA",FALSE,TRUE,-0.323878324074074
"walking","15","t","body","acc","std","NA",TRUE,TRUE,-0.310071425166667
"walking","15","t","body","gyro","mean","x",FALSE,FALSE,-0.0554883847662963
"walking","15","t","body","gyro","mean","x",TRUE,FALSE,-0.0776692754648148
"walking","15","t","body","gyro","mean","y",FALSE,FALSE,-0.06124278833
"walking","15","t","body","gyro","mean","y",TRUE,FALSE,-0.0552536572125926
"walking","15","t","body","gyro","mean","z",FALSE,FALSE,0.0842484921022222
"walking","15","t","body","gyro","mean","z",TRUE,FALSE,-0.0510976492333333
"walking","15","t","body","gyro","mean","NA",FALSE,TRUE,-0.243711124444444
"walking","15","t","body","gyro","mean","NA",TRUE,TRUE,-0.543979500555556
"walking","15","t","body","gyro","std","x",FALSE,FALSE,-0.329624620185185
"walking","15","t","body","gyro","std","x",TRUE,FALSE,-0.283767987222222
"walking","15","t","body","gyro","std","y",FALSE,FALSE,-0.420865007777778
"walking","15","t","body","gyro","std","y",TRUE,FALSE,-0.702402935925926
"walking","15","t","body","gyro","std","z",FALSE,FALSE,-0.48653265537037
"walking","15","t","body","gyro","std","z",TRUE,FALSE,-0.591668608148148
"walking","15","t","body","gyro","std","NA",FALSE,TRUE,-0.425798469148148
"walking","15","t","body","gyro","std","NA",TRUE,TRUE,-0.63778595537037
"walking","15","t","gravity","acc","mean","x",FALSE,FALSE,0.951524391481481
"walking","15","t","gravity","acc","mean","y",FALSE,FALSE,-0.233918282592593
"walking","15","t","gravity","acc","mean","z",FALSE,FALSE,0.0757356734814815
"walking","15","t","gravity","acc","mean","NA",FALSE,TRUE,-0.186514650759259
"walking","15","t","gravity","acc","std","x",FALSE,FALSE,-0.978397287962963
"walking","15","t","gravity","acc","std","y",FALSE,FALSE,-0.971056501481481
"walking","15","t","gravity","acc","std","z",FALSE,FALSE,-0.95805876537037
"walking","15","t","gravity","acc","std","NA",FALSE,TRUE,-0.323878324074074
"walking","16","f","body","acc","mean","x",FALSE,FALSE,-0.394790433529412
"walking","16","f","body","acc","mean","x",TRUE,FALSE,-0.44140618254902
"walking","16","f","body","acc","mean","y",FALSE,FALSE,-0.321500667843137
"walking","16","f","body","acc","mean","y",TRUE,FALSE,-0.454270822156863
"walking","16","f","body","acc","mean","z",FALSE,FALSE,-0.244363048235294
"walking","16","f","body","acc","mean","z",TRUE,FALSE,-0.422332394117647
"walking","16","f","body","acc","mean","NA",FALSE,TRUE,-0.410463241960784
"walking","16","f","body","acc","mean","NA",TRUE,TRUE,-0.378278490588235
"walking","16","f","body","acc","std","x",FALSE,FALSE,-0.409070488039216
"walking","16","f","body","acc","std","x",TRUE,FALSE,-0.402884115098039
"walking","16","f","body","acc","std","y",FALSE,FALSE,-0.354370678627451
"walking","16","f","body","acc","std","y",TRUE,FALSE,-0.433612657843137
"walking","16","f","body","acc","std","z",FALSE,FALSE,-0.180501317941176
"walking","16","f","body","acc","std","z",TRUE,FALSE,-0.45663628254902
"walking","16","f","body","acc","std","NA",FALSE,TRUE,-0.592150985098039
"walking","16","f","body","acc","std","NA",TRUE,TRUE,-0.441447754509804
"walking","16","f","body","gyro","mean","x",FALSE,FALSE,-0.59574648627451
"walking","16","f","body","gyro","mean","y",FALSE,FALSE,-0.619731930392157
"walking","16","f","body","gyro","mean","z",FALSE,FALSE,-0.432885310980392
"walking","16","f","body","gyro","mean","NA",FALSE,TRUE,-0.669228540784314
"walking","16","f","body","gyro","mean","NA",TRUE,TRUE,-0.72068229
"walking","16","f","body","gyro","std","x",FALSE,FALSE,-0.673741136862745
"walking","16","f","body","gyro","std","y",FALSE,FALSE,-0.61194087745098
"walking","16","f","body","gyro","std","z",FALSE,FALSE,-0.403219791372549
"walking","16","f","body","gyro","std","NA",FALSE,TRUE,-0.721137001568627
"walking","16","f","body","gyro","std","NA",TRUE,TRUE,-0.745726853921569
"walking","16","t","body","acc","mean","x",FALSE,FALSE,0.276023564509804
"walking","16","t","body","acc","mean","x",TRUE,FALSE,0.0770223771764706
"walking","16","t","body","acc","mean","y",FALSE,FALSE,-0.0204286929452941
"walking","16","t","body","acc","mean","y",TRUE,FALSE,0.00968444678235294
"walking","16","t","body","acc","mean","z",FALSE,FALSE,-0.108804049803922
"walking","16","t","body","acc","mean","z",TRUE,FALSE,0.00360803282352941
"walking","16","t","body","acc","mean","NA",FALSE,TRUE,-0.258766694117647
"walking","16","t","body","acc","mean","NA",TRUE,TRUE,-0.363144483529412
"walking","16","t","body","acc","std","x",FALSE,FALSE,-0.404692523921569
"walking","16","t","body","acc","std","x",TRUE,FALSE,-0.396223738431373
"walking","16","t","body","acc","std","y",FALSE,FALSE,-0.314569762352941
"walking","16","t","body","acc","std","y",TRUE,FALSE,-0.425563858627451
"walking","16","t","body","acc","std","z",FALSE,FALSE,-0.159799790235294
"walking","16","t","body","acc","std","z",TRUE,FALSE,-0.44025821745098
"walking","16","t","body","acc","std","NA",FALSE,TRUE,-0.47180926745098
"walking","16","t","body","acc","std","NA",TRUE,TRUE,-0.403386563921569
"walking","16","t","body","gyro","mean","x",FALSE,FALSE,-0.0151721912792157
"walking","16","t","body","gyro","mean","x",TRUE,FALSE,-0.110917348282353
"walking","16","t","body","gyro","mean","y",FALSE,FALSE,-0.0695955689607843
"walking","16","t","body","gyro","mean","y",TRUE,FALSE,-0.0433876843176471
"walking","16","t","body","gyro","mean","z",FALSE,FALSE,0.0818650735686274
"walking","16","t","body","gyro","mean","z",TRUE,FALSE,-0.0532986670705882
"walking","16","t","body","gyro","mean","NA",FALSE,TRUE,-0.485931932745098
"walking","16","t","body","gyro","mean","NA",TRUE,TRUE,-0.671541834117647
"walking","16","t","body","gyro","std","x",FALSE,FALSE,-0.654171847058823
"walking","16","t","body","gyro","std","x",TRUE,FALSE,-0.675889722745098
"walking","16","t","body","gyro","std","y",FALSE,FALSE,-0.612593634117647
"walking","16","t","body","gyro","std","y",TRUE,FALSE,-0.712237752941177
"walking","16","t","body","gyro","std","z",FALSE,FALSE,-0.365489530588235
"walking","16","t","body","gyro","std","z",TRUE,FALSE,-0.571264779411765
"walking","16","t","body","gyro","std","NA",FALSE,TRUE,-0.665078404313725
"walking","16","t","body","gyro","std","NA",TRUE,TRUE,-0.722808438431373
"walking","16","t","gravity","acc","mean","x",FALSE,FALSE,0.925981326078431
"walking","16","t","gravity","acc","mean","y",FALSE,FALSE,-0.0668246472745098
"walking","16","t","gravity","acc","mean","z",FALSE,FALSE,-0.217351194313725
"walking","16","t","gravity","acc","mean","NA",FALSE,TRUE,-0.258766694117647
"walking","16","t","gravity","acc","std","x",FALSE,FALSE,-0.982469595490196
"walking","16","t","gravity","acc","std","y",FALSE,FALSE,-0.973784841960784
"walking","16","t","gravity","acc","std","z",FALSE,FALSE,-0.961387254313726
"walking","16","t","gravity","acc","std","NA",FALSE,TRUE,-0.47180926745098
"walking","17","f","body","acc","mean","x",FALSE,FALSE,-0.360991674918033
"walking","17","f","body","acc","mean","x",TRUE,FALSE,-0.423446094590164
"walking","17","f","body","acc","mean","y",FALSE,FALSE,-0.0650267622126229
"walking","17","f","body","acc","mean","y",TRUE,FALSE,-0.194232721737705
"walking","17","f","body","acc","mean","z",FALSE,FALSE,-0.382832802295082
"walking","17","f","body","acc","mean","z",TRUE,FALSE,-0.523427055737705
"walking","17","f","body","acc","mean","NA",FALSE,TRUE,-0.429380043442623
"walking","17","f","body","acc","mean","NA",TRUE,TRUE,-0.335938891803279
"walking","17","f","body","acc","std","x",FALSE,FALSE,-0.304806274098361
"walking","17","f","body","acc","std","x",TRUE,FALSE,-0.343866129016393
"walking","17","f","body","acc","std","y",FALSE,FALSE,-0.0556137930852459
"walking","17","f","body","acc","std","y",TRUE,FALSE,-0.0470379377672131
"walking","17","f","body","acc","std","z",FALSE,FALSE,-0.262391594918033
"walking","17","f","body","acc","std","z",TRUE,FALSE,-0.543872996229508
"walking","17","f","body","acc","std","NA",FALSE,TRUE,-0.565162507704918
"walking","17","f","body","acc","std","NA",TRUE,TRUE,-0.211231860180328
"walking","17","f","body","gyro","mean","x",FALSE,FALSE,-0.40771670852459
"walking","17","f","body","gyro","mean","y",FALSE,FALSE,-0.490166286557377
"walking","17","f","body","gyro","mean","z",FALSE,FALSE,-0.398809217540984
"walking","17","f","body","gyro","mean","NA",FALSE,TRUE,-0.518618058688525
"walking","17","f","body","gyro","mean","NA",TRUE,TRUE,-0.582711859672131
